x,y,elevation
0,1,14
0,2,123
0,3,254
0,4,436
0,5,574
0,6,650
0,7,700
0,8,494
0,9,293
0,10,280
0,11,399
0,12,473
0,13,540
0,14,540
0,15,507
0,16,599
0,17,484
0,18,392
0,19,422
0,20,565
0,21,510
0,22,362
0,23,218
0,24,26
0,25,2
0,26,56
0,27,314
0,28,372
0,29,242
0,30,303
0,31,461
0,32,492
0,33,423
0,34,430
0,35,385
0,36,405
0,37,391
0,38,342
0,39,311
0,40,234
0,41,243
0,42,304
0,43,445
0,44,596
0,45,535
0,46,428
0,47,308
0,48,199
0,49,341
0,50,330
0,51,321
0,52,308
0,53,169
0,54,152
0,55,264
0,56,408
0,57,408
0,58,402
0,59,382
0,60,536
0,61,677
0,62,624
0,63,623
0,64,550
0,65,439
0,66,355
0,67,310
0,68,290
0,69,148
0,70,67
0,71,47
0,72,21
0,73,26
0,74,24
0,75,3
0,83,1
0,84,52
0,85,135
0,86,302
0,87,457
0,88,403
0,89,368
0,90,288
0,91,59
1,0,4
1,1,3
1,2,43
1,3,174
1,4,421
1,5,533
1,6,673
1,7,744
1,8,522
1,9,287
1,10,238
1,11,298
1,12,416
1,13,516
1,14,563
1,15,530
1,16,487
1,17,490
1,18,442
1,19,387
1,20,452
1,21,484
1,22,489
1,23,426
1,24,143
1,25,29
1,26,7
1,27,104
1,28,204
1,29,197
1,30,432
1,31,653
1,32,473
1,33,439
1,34,487
1,35,558
1,36,532
1,37,438
1,38,397
1,39,352
1,40,250
1,41,262
1,42,285
1,43,310
1,44,508
1,45,581
1,46,498
1,47,360
1,48,220
1,49,290
1,50,367
1,51,422
1,52,331
1,53,179
1,54,143
1,55,173
1,56,308
1,57,326
1,58,346
1,59,417
1,60,628
1,61,714
1,62,547
1,63,441
1,64,379
1,65,340
1,66,331
1,67,295
1,68,227
1,69,106
1,70,27
1,71,27
1,72,43
1,73,33
1,74,19
1,75,2
1,83,23
1,84,133
1,85,254
1,86,385
1,87,405
1,88,230
1,89,114
1,90,77
1,91,9
1,102,7
1,103,5
2,0,26
2,1,12
2,2,39
2,3,208
2,4,473
2,5,593
2,6,706
2,7,655
2,8,487
2,9,307
2,10,226
2,11,243
2,12,367
2,13,433
2,14,465
2,15,484
2,16,433
2,17,418
2,18,409
2,19,347
2,20,333
2,21,396
2,22,519
2,23,512
2,24,281
2,25,108
2,26,14
2,27,11
2,28,92
2,29,231
2,30,502
2,31,679
2,32,477
2,33,452
2,34,492
2,35,627
2,36,530
2,37,411
2,38,417
2,39,377
2,40,302
2,41,340
2,42,357
2,43,285
2,44,424
2,45,594
2,46,586
2,47,447
2,48,300
2,49,278
2,50,371
2,51,434
2,52,373
2,53,265
2,54,186
2,55,144
2,56,198
2,57,261
2,58,317
2,59,430
2,60,608
2,61,713
2,62,595
2,63,427
2,64,382
2,65,406
2,66,362
2,67,283
2,68,118
2,69,57
2,70,36
2,71,125
2,72,131
2,73,47
2,74,10
2,82,6
2,83,78
2,84,228
2,85,311
2,86,350
2,87,178
2,88,65
2,89,8
2,90,2
2,100,1
2,101,55
2,102,129
2,103,39
3,0,44
3,1,16
3,2,24
3,3,155
3,4,417
3,5,557
3,6,598
3,7,561
3,8,456
3,9,340
3,10,233
3,11,213
3,12,310
3,13,392
3,14,453
3,15,461
3,16,389
3,17,348
3,18,326
3,19,287
3,20,278
3,21,333
3,22,453
3,23,458
3,24,321
3,25,182
3,26,74
3,27,66
3,28,171
3,29,330
3,30,514
3,31,601
3,32,437
3,33,373
3,34,373
3,35,483
3,36,538
3,37,410
3,38,446
3,39,427
3,40,408
3,41,467
3,42,460
3,43,292
3,44,382
3,45,593
3,46,659
3,47,540
3,48,399
3,49,299
3,50,345
3,51,402
3,52,407
3,53,359
3,54,269
3,55,160
3,56,178
3,57,258
3,58,377
3,59,475
3,60,561
3,61,694
3,62,572
3,63,415
3,64,465
3,65,465
3,66,330
3,67,247
3,68,91
3,69,52
3,70,141
3,71,265
3,72,111
3,73,13
3,82,16
3,83,121
3,84,269
3,85,308
3,86,203
3,87,45
3,88,5
3,100,29
3,101,199
3,102,205
3,103,27
4,0,32
4,1,5
4,2,7
4,3,95
4,4,297
4,5,360
4,6,379
4,7,384
4,8,451
4,9,312
4,10,195
4,11,179
4,12,297
4,13,387
4,14,423
4,15,455
4,16,413
4,17,359
4,18,354
4,19,323
4,20,306
4,21,298
4,22,274
4,23,262
4,24,212
4,25,187
4,26,220
4,27,316
4,28,307
4,29,340
4,30,418
4,31,494
4,32,329
4,33,255
4,34,291
4,35,413
4,36,528
4,37,386
4,38,423
4,39,481
4,40,520
4,41,600
4,42,566
4,43,442
4,44,522
4,45,636
4,46,717
4,47,687
4,48,542
4,49,357
4,50,343
4,51,425
4,52,443
4,53,425
4,54,331
4,55,235
4,56,206
4,57,245
4,58,409
4,59,530
4,60,593
4,61,684
4,62,523
4,63,415
4,64,526
4,65,440
4,66,364
4,67,284
4,68,199
4,69,253
4,70,289
4,71,176
4,72,34
4,73,4
4,76,16
4,77,28
4,78,3
4,81,5
4,82,62
4,83,169
4,84,315
4,85,287
4,86,60
4,90,1
4,91,1
4,92,1
4,98,3
4,99,58
4,100,252
4,101,304
4,102,194
4,103,26
5,0,10
5,1,1
5,2,2
5,3,51
5,4,230
5,5,328
5,6,355
5,7,375
5,8,421
5,9,257
5,10,145
5,11,179
5,12,311
5,13,374
5,14,432
5,15,435
5,16,387
5,17,362
5,18,352
5,19,353
5,20,371
5,21,340
5,22,291
5,23,253
5,24,193
5,25,214
5,26,354
5,27,511
5,28,443
5,29,400
5,30,359
5,31,370
5,32,250
5,33,207
5,34,268
5,35,449
5,36,518
5,37,337
5,38,365
5,39,505
5,40,548
5,41,550
5,42,573
5,43,569
5,44,620
5,45,714
5,46,769
5,47,757
5,48,554
5,49,388
5,50,389
5,51,404
5,52,466
5,53,458
5,54,368
5,55,313
5,56,226
5,57,200
5,58,299
5,59,379
5,60,470
5,61,638
5,62,582
5,63,502
5,64,625
5,65,487
5,66,450
5,67,315
5,68,268
5,69,324
5,70,260
5,71,143
5,72,27
5,73,1
5,75,12
5,76,69
5,77,59
5,78,9
5,81,11
5,82,107
5,83,270
5,84,259
5,85,88
5,86,8
5,88,18
5,89,62
5,90,100
5,91,88
5,92,11
5,96,1
5,97,26
5,98,65
5,99,261
5,100,437
5,101,210
5,102,59
5,103,4
6,3,21
6,4,175
6,5,287
6,6,317
6,7,398
6,8,386
6,9,217
6,10,126
6,11,139
6,12,304
6,13,341
6,14,419
6,15,397
6,16,315
6,17,315
6,18,304
6,19,316
6,20,327
6,21,332
6,22,384
6,23,370
6,24,250
6,25,272
6,26,433
6,27,607
6,28,539
6,29,453
6,30,418
6,31,337
6,32,200
6,33,175
6,34,258
6,35,484
6,36,554
6,37,338
6,38,287
6,39,411
6,40,470
6,41,489
6,42,589
6,43,629
6,44,658
6,45,724
6,46,760
6,47,727
6,48,554
6,49,432
6,50,383
6,51,368
6,52,469
6,53,436
6,54,424
6,55,391
6,56,269
6,57,222
6,58,234
6,59,282
6,60,429
6,61,565
6,62,618
6,63,626
6,64,621
6,65,548
6,66,523
6,67,416
6,68,341
6,69,354
6,70,244
6,71,73
6,72,8
6,73,13
6,74,3
6,75,66
6,76,97
6,77,26
6,78,1
6,81,11
6,82,127
6,83,302
6,84,119
6,85,4
6,86,1
6,87,21
6,88,177
6,89,371
6,90,390
6,91,206
6,92,8
6,96,37
6,97,208
6,98,263
6,99,380
6,100,427
6,101,149
6,102,19
7,3,1
7,4,69
7,5,184
7,6,280
7,7,414
7,8,381
7,9,223
7,10,129
7,11,100
7,12,198
7,13,249
7,14,330
7,15,346
7,16,286
7,17,274
7,18,275
7,19,295
7,20,349
7,21,411
7,22,494
7,23,481
7,24,344
7,25,349
7,26,451
7,27,575
7,28,591
7,29,466
7,30,441
7,31,345
7,32,175
7,33,147
7,34,230
7,35,462
7,36,585
7,37,371
7,38,235
7,39,266
7,40,300
7,41,389
7,42,528
7,43,603
7,44,648
7,45,669
7,46,733
7,47,741
7,48,562
7,49,415
7,50,359
7,51,390
7,52,458
7,53,398
7,54,465
7,55,448
7,56,344
7,57,351
7,58,343
7,59,300
7,60,362
7,61,491
7,62,590
7,63,641
7,64,541
7,65,517
7,66,506
7,67,457
7,68,328
7,69,204
7,70,76
7,71,10
7,72,15
7,73,9
7,74,17
7,75,92
7,76,23
7,77,1
7,81,11
7,82,120
7,83,250
7,84,156
7,85,52
7,86,29
7,87,134
7,88,412
7,89,481
7,90,355
7,91,107
7,95,5
7,96,129
7,97,395
7,98,473
7,99,527
7,100,302
7,101,61
7,102,1
8,4,4
8,5,61
8,6,189
8,7,289
8,8,273
8,9,137
8,10,102
8,11,81
8,12,95
8,13,124
8,14,153
8,15,182
8,16,222
8,17,229
8,18,263
8,19,326
8,20,451
8,21,517
8,22,533
8,23,503
8,24,396
8,25,420
8,26,482
8,27,540
8,28,563
8,29,452
8,30,379
8,31,319
8,32,157
8,33,120
8,34,194
8,35,394
8,36,560
8,37,395
8,38,232
8,39,285
8,40,368
8,41,374
8,42,388
8,43,430
8,44,512
8,45,591
8,46,738
8,47,738
8,48,583
8,49,442
8,50,369
8,51,431
8,52,400
8,53,409
8,54,516
8,55,473
8,56,390
8,57,505
8,58,505
8,59,357
8,60,332
8,61,470
8,62,566
8,63,525
8,64,373
8,65,347
8,66,382
8,67,347
8,68,171
8,69,32
8,71,5
8,72,16
8,73,21
8,74,94
8,75,131
8,76,10
8,80,2
8,81,59
8,82,189
8,83,283
8,84,444
8,85,274
8,86,169
8,87,390
8,88,543
8,89,388
8,90,143
8,91,13
8,94,20
8,95,159
8,96,343
8,97,455
8,98,575
8,99,425
8,100,336
8,101,121
8,102,12
9,5,5
9,6,36
9,7,105
9,8,120
9,9,61
9,10,78
9,11,84
9,12,94
9,13,119
9,14,113
9,15,104
9,16,146
9,17,214
9,18,294
9,19,343
9,20,460
9,21,522
9,22,465
9,23,415
9,24,378
9,25,466
9,26,505
9,27,508
9,28,484
9,29,379
9,30,295
9,31,238
9,32,145
9,33,107
9,34,153
9,35,307
9,36,475
9,37,342
9,38,227
9,39,323
9,40,487
9,41,484
9,42,437
9,43,391
9,44,478
9,45,640
9,46,714
9,47,674
9,48,564
9,49,428
9,50,333
9,51,376
9,52,384
9,53,460
9,54,587
9,55,507
9,56,433
9,57,565
9,58,549
9,59,397
9,60,318
9,61,458
9,62,547
9,63,525
9,64,374
9,65,304
9,66,261
9,67,206
9,68,53
9,69,3
9,71,14
9,72,29
9,73,72
9,74,193
9,75,211
9,76,92
9,77,6
9,80,10
9,81,149
9,82,354
9,83,377
9,84,462
9,85,436
9,86,334
9,87,551
9,88,451
9,89,195
9,90,34
9,93,10
