x,y,Ind,Log_45_70,Log_70_90,Log_ap90,Log_av45,Log_inc,Log_soc,imputed
0,1,1,0,0,0.2,0.2,0,0,1
0,6,7,0,0.7,0.8,1.3,0,0,1
0,7,4,0,0.4,0.4,0.8,0,0,1
0,8,12,0,1.3,1.3,2.3,0,0,1
0,15,1,0.1,0.1,0.2,0.1,0,0,1
0,16,1,0.1,0.1,0.2,0.1,0,0,1
0,23,1,0,0.1,0.1,0.2,0,0,1
0,24,4,0,0.2,0.7,0.6,0,0,1
0,29,6,0,1.2,0.8,0.6,0,0,1
0,30,4,0,0.8,0.5,0.4,0,0,1
0,31,5,0,1,0.6,0.5,0,0,1
0,32,13,0,2.6,1.7,1.3,0,0,1
0,33,3,0,0.6,0.4,0.3,0,0,1
0,36,6,0.3,0,0.9,2.1,0,0,1
0,39,8,0.4,0.6,0.6,1.8,0,0,1
0,40,4,0.2,0.3,0.3,0.9,0,0,1
0,43,3.5,0.2,0.2,0.3,0.8,0,0,1
0,46,2,0,0.1,0.2,0.6,0,0,1
0,74,3,0.2,0.2,0,1.2,0,0,1
0,75,2,0.1,0.1,0,0.8,0,0,1
0,97,2,0.1,0.2,0.2,0.5,0,0,1
0,112,3,0.2,0.3,0.1,0.8,0.1,0,1
0,115,2,0,0.1,0.2,0.8,0,0,1
0,124,5,0.2,0.3,0.6,0.8,0,0,1
0,125,1,0,0.1,0.1,0.2,0,0,1
0,126,4,0.1,0.2,0.5,0.7,0,0,1
0,129,2,0.1,0.1,0.2,0.3,0,0,1
0,130,5,0.2,0.3,0.6,0.8,0,0,1
0,136,8,0.5,0,0.7,2.4,0,0,1
0,141,2,0.1,0,0.2,0.6,0,0,1
0,142,2,0.1,0,0.2,0.6,0,0,1
0,147,1,0,0.2,0,0.3,0,0,1
0,149,2,0,0.4,0.3,0.4,0,0,1
0,151,1,0,0.2,0.1,0.2,0,0,1
0,152,10,0.3,1.9,1.5,1.8,0,0,1
0,153,5,0.1,0.9,0.8,0.9,0,0,1
0,154,4,0,0.5,0.6,0.3,0,0,1
0,155,1,0,0.1,0.2,0.1,0,0,1
0,158,27,0,3.7,4.1,1.8,0,0,1
0,159,18,0.4,1.2,3.8,2.7,0,0,1
0,160,36,2,1,3,15,0,0,0
0,161,28,1,3,4,3,0,0,0
0,162,7,0.2,0.5,1.5,1,0,0,1
0,163,1,0,0.1,0.2,0.2,0,0,1
0,164,3,0.1,0.3,0.3,0.6,0,0,1
0,185,4,0.3,0.9,0.3,0.5,0,0,1
0,186,3,0.2,0.7,0.2,0.4,0,0,1
0,190,19.5,2.5,1.9,0.7,4.5,0,0,1
0,191,14,1.8,1.4,0.5,3.2,0,0,1
0,192,56,7,0,0,29,0,0,0
0,193,40,2,1,26,1,0,0,0
0,194,78.5,31,8,2,0,0,16,0
0,195,127,81,2,0,0,0,78,0
0,196,84.5,19,18,6,1,0,0,0
0,197,55,17,6,0,4,0,0,0
0,198,31,5,1,10,2,0,0,0
0,199,42.5,18,14,0,0,0,0,0
0,200,10,0.7,2.6,1.1,0.3,0,0,1
0,201,48,1,3,16,0,0,0,0
0,202,27,1.8,7,3,0.9,0,0,1
0,203,20,1.3,5.2,2.2,0.7,0,0,1
0,204,5,0.2,0.8,0.6,0.4,0,0,1
0,205,17,0.8,2.7,2,1.3,0,0,1
0,206,2,0.1,0.3,0.2,0.2,0,0,1
0,208,19,0.9,3.1,2.2,1.4,0,0,1
0,209,13,0.8,1.9,1.6,2.7,0,0,1
0,219,2,0,0.4,0.2,0.2,0,0,1
0,220,5,0,1.1,0.4,0.6,0,0,1
0,221,6,0,1.3,0.5,0.7,0,0,1
0,237,2,0,0.4,0.3,0.1,0,0.1,1
0,238,1,0,0.2,0.1,0.1,0,0.1,1
0,239,8,0.4,1.7,1.1,0.7,0,0,1
0,240,28,6,1,1,7,1,0,0
0,241,72.5,1,2,1,42,1,0,0
0,242,11,0.6,2.3,1.5,1,0,0,1
0,245,13,0.3,2.4,2.5,0.4,0,0,1
0,246,11,0.2,2,2.1,0.4,0,0,1
0,254,14,0,1.6,1.2,2.2,0,0,1
0,255,10,0,1.1,0.9,1.6,0,0,1
1,1,4,0,0.1,0.6,0.8,0,0,1
1,6,5,0,0.5,0.5,1,0,0,1
1,15,8,0.5,1,1.3,1.2,0,0,1
1,16,5,0.3,0.6,0.8,0.8,0,0,1
1,17,3,0.2,0.4,0.5,0.4,0,0,1
1,24,3,0,0.2,0.5,0.4,0,0,1
1,29,4,0,0.8,0.5,0.4,0,0,1
1,30,4,0,0.8,0.5,0.4,0,0,1
1,31,7,0,1.4,0.9,0.7,0,0,1
1,32,4,0,0.8,0.5,0.4,0,0,1
1,36,2,0.1,0,0.3,0.7,0,0,1
1,40,7,0.4,0.5,0.5,1.6,0,0,1
1,61,3,0.1,0.1,0.1,1.2,0,0,1
1,62,2,0,0.1,0.1,0.8,0,0,1
1,91,2,0,0.4,0.1,0.6,0,0,1
1,94,4,0.3,0.4,0.4,0.9,0,0,1
1,111,3,0.2,0.3,0.1,0.8,0.1,0,1
1,125,3,0.1,0.2,0.3,0.5,0,0,1
1,126,8,0.2,0.5,1,1.3,0,0,1
1,141,2,0.1,0,0.2,0.6,0,0,1
1,151,3,0.1,0.5,0.5,0.5,0,0,1
1,156,5,0,0.7,0.8,0.3,0,0,1
1,159,4,0.1,0.3,0.8,0.6,0,0,1
1,160,8,0.2,0.5,1.7,1.2,0,0,1
1,161,1,0,0.1,0.2,0.2,0,0,1
1,162,1,0,0.1,0.2,0.2,0,0,1
1,179,4,0.1,0.8,0.2,0.8,0,0,1
1,183,2,0.1,0.4,0.1,0.4,0,0,1
1,185,4,0.3,0.9,0.3,0.5,0,0,1
1,189,4,0.5,0.4,0.2,0.9,0,0,1
1,190,6,0.8,0.6,0.2,1.4,0,0,1
1,191,10,1.3,1,0.3,2.3,0,0,1
1,192,25,0,1,2,10,0,0,0
1,193,15,1.9,1.5,0.5,3.5,0,0,1
1,194,15,2.3,3.1,2.3,0.4,0,0,1
1,195,37,1,10,3,0,0,0,0
1,196,86,25,14,2,0,0,0,0
1,197,34,5,11,2,0,0,0,0
1,198,27,1,8,5,0,0,0,0
1,199,26,2,10,2,1,0,0,0
1,200,3,0.2,0.8,0.3,0.1,0,0,1
1,201,8,0.5,2.1,0.9,0.3,0,0,1
1,202,7,0.5,1.8,0.8,0.2,0,0,1
1,203,10,0.7,2.6,1.1,0.3,0,0,1
1,205,16,0.7,2.6,1.9,1.2,0,0,1
1,207,10,0.5,1.6,1.2,0.7,0,0,1
1,208,17,0.8,2.7,2,1.3,0,0,1
1,209,7,0.5,1,0.9,1.4,0,0,1
1,210,3,0.2,0.4,0.4,0.6,0,0,1
1,211,3,0.2,0.4,0.4,0.6,0,0,1
1,215,15,0.6,3.5,0,1.1,0,0,1
1,216,3,0.1,0.7,0,0.2,0,0,1
1,219,37.5,2,1,6,7,0,1,0
1,220,3,0,0.6,0.3,0.4,0,0,1
1,237,28,0.5,5.6,3.6,1.5,0,1.5,1
1,238,33,0,8,5,0,0,0,0
1,239,43,12,7,1,1,0,0,0
1,240,32,1,8,2,8,0,5,0
1,241,82,0,2,4,42,0,0,0
1,242,2,0.1,0.4,0.3,0.2,0,0,1
1,243,5,0.3,1,0.6,0.5,0,0,1
1,244,5,0.1,0.9,1,0.2,0,0,1
1,245,15,0.3,2.8,2.9,0.5,0,0,1
1,246,11,0.2,2,2.1,0.4,0,0,1
1,249,3,0,0.4,0.4,0.3,0,0,1
1,254,2,0,0.2,0.2,0.3,0,0,1
1,255,7,0,0.8,0.6,1.1,0,0,1
2,4,1,0,0.1,0.1,0.2,0,0,1
2,12,1,0,0.1,0.1,0.2,0,0,1
