x,y,elevation
0,0,90
0,1,91
0,2,89
0,3,89
0,4,89
0,5,89
0,6,89
0,7,88
0,8,89
0,9,89
0,10,90
0,11,89
0,12,89
0,13,90
0,14,89
0,15,89
0,16,90
0,17,90
0,18,90
0,19,90
0,20,90
0,21,90
0,22,90
0,23,90
0,24,90
0,25,92
0,26,91
0,27,90
0,28,91
0,29,92
0,30,93
0,31,94
0,32,94
0,33,93
0,34,91
0,35,92
0,36,93
0,37,95
0,38,97
0,39,97
0,40,98
0,41,100
0,42,100
0,43,100
0,44,101
0,45,102
0,46,102
0,47,103
0,48,104
0,49,105
0,50,106
0,51,107
0,52,108
0,53,110
0,54,112
0,55,113
0,56,114
0,57,115
0,58,116
0,59,117
0,60,120
0,61,121
0,62,122
0,63,124
0,64,125
0,65,127
0,66,130
0,67,131
0,68,133
0,69,136
0,70,139
0,71,144
0,72,147
0,73,149
0,74,148
0,75,148
0,76,149
0,77,147
0,78,144
0,79,144
0,80,146
0,81,147
0,82,146
0,83,146
0,84,146
0,85,145
0,86,143
0,87,140
0,88,136
0,89,133
0,90,131
0,91,129
0,92,128
0,93,127
0,94,125
0,95,123
0,96,120
0,97,118
0,98,117
0,99,117
0,100,116
0,101,116
0,102,117
0,103,119
0,104,116
0,105,115
0,106,115
0,107,115
0,108,115
0,109,115
0,110,115
0,111,115
0,112,115
0,113,116
0,114,116
0,115,116
0,116,116
0,117,116
0,118,117
0,119,117
0,120,118
0,121,117
0,122,116
0,123,116
0,124,116
0,125,115
0,126,115
0,127,114
1,0,88
1,1,90
1,2,89
1,3,89
1,4,89
1,5,89
1,6,89
1,7,89
1,8,89
1,9,89
1,10,90
1,11,90
1,12,90
1,13,90
1,14,90
1,15,90
1,16,90
1,17,90
1,18,90
1,19,90
1,20,91
1,21,90
1,22,90
1,23,90
1,24,90
1,25,91
1,26,91
1,27,91
1,28,92
1,29,93
1,30,94
1,31,94
1,32,95
1,33,94
1,34,93
1,35,93
1,36,92
1,37,93
1,38,96
1,39,97
1,40,98
1,41,99
1,42,99
1,43,99
1,44,101
1,45,102
1,46,102
1,47,103
1,48,104
1,49,105
1,50,106
1,51,106
1,52,107
1,53,109
1,54,111
1,55,112
1,56,113
1,57,115
1,58,116
1,59,117
1,60,119
1,61,121
1,62,122
1,63,123
1,64,125
1,65,127
1,66,130
1,67,132
1,68,135
1,69,139
1,70,143
1,71,145
1,72,147
