x,y,Ind,Ind_0_3,Ind_11_17,Ind_18_24,Ind_25_39,Ind_40_54,Ind_4_5,Ind_55_64,Ind_65_79,Ind_6_10,Ind_80p,Ind_inc,Ind_snv,imputed
0,0,60.5,2,3.6,7.3,11.4,12.6,1.2,8.6,5.6,4.7,3.5,0,1466463.6,12
0,1,285.5,21.5,23.5,18.7,72.9,54,13,20,32.9,20,9,0,6609834.5,11
0,3,22,1.7,2.2,1.3,4.3,4.7,0,2.7,4.4,0.7,0,0,511106.3,6
0,4,21,1.7,0.2,2.1,2.9,4.2,0.3,4.5,2.9,1.3,0.9,0,423022.3,4
0,5,42,2.9,6,3.3,6.7,10.9,0,1.2,6.9,1.8,2.3,0,986040,11
0,6,21,1.5,2.1,0.7,3.6,4.9,0.7,3.1,1,2,1.4,0,560914.9,5
0,7,17,1.4,1.7,0.5,3,4,0.4,2.4,0.8,1.7,1.1,0,454074,4
0,8,122,6,6.6,3.1,17,20.1,0.8,12.8,38.2,10.5,6.9,0,3309098,15
0,9,33,0.8,2,3,6.1,3.9,1.2,6.1,8.1,1.8,0,0,831977.7,7
0,10,185.5,12.9,16,8,42,39,4.2,23,23,14.4,3,0,3961044.8,11
0,11,139,10.9,5.8,10.1,32.1,26,6.9,25.8,12.1,7.1,2.2,0,3442259.5,6
0,12,10,0.4,1,1,1.4,3,0.2,0.6,0.7,1.4,0.3,0,235681.6,3
0,13,19,0.9,1.9,1.9,2.5,5.7,0.4,1.3,1.4,2.5,0.5,0,447795,6
0,14,3,0.1,0.4,0.2,0.5,0.9,0.1,0.3,0.3,0.2,0,0,62205.6,2
0,16,5,0.2,0.7,0.4,0.9,1.7,0.1,0.1,0.3,0.6,0,0,86716.8,1
0,17,6,0.2,0.9,0.5,1,2,0.1,0.1,0.4,0.8,0,0,104060.2,3
0,18,27,1.6,1.6,3,8.4,3.8,0.8,3,2.4,0.8,1.6,0,622294,7
0,19,8,0.5,0.5,0.9,2.5,1.1,0.2,0.9,0.7,0.2,0.5,0,184383.4,3
0,20,3,0.1,0.3,0.1,0.8,0.8,0.2,0,0.2,0.2,0.3,0,60468.1,1
0,21,31,1,3.6,1,8.2,8.2,1.7,0,2.6,1.9,2.8,0,624837.1,7
0,22,7,0.1,0.3,0.6,1.4,1.4,0.4,0.9,1.4,0.5,0,0,145184.8,3
0,23,6,0,0.3,0.6,1.2,1.2,0.3,0.9,1.2,0.3,0,0,124444.2,3
0,24,8,0.5,0.8,0,1.5,1.1,0.3,2.1,0.6,0.8,0.3,0,166137.2,2
0,25,27.5,1.9,2.7,0,5.1,3.6,1.2,7.1,1.9,2.8,1.2,0,571096.8,8
0,26,6.5,0.2,0.9,0.8,0.5,1.5,0.3,0.7,0.8,0.3,0.5,0,144532.7,2
0,27,27,0,5.9,0.9,4.1,4.1,0,7.1,3,0.9,1,0,549004.6,5
0,28,7,0,0.7,0.8,1.1,2.3,0.3,0.5,0.4,0.7,0.2,0,159244.3,3
0,29,12,0,1.2,1.5,1.9,3.9,0.5,0.9,0.6,1.2,0.3,0,272990.2,4
0,30,33,0,2,3,5,4,1.1,7.9,6.9,1.1,2,0,803936.6,7
