x,y,clc
56,118,2
56,119,2
56,120,2
56,121,2
56,126,2
56,127,2
57,118,2
57,119,2
57,120,2
57,121,2
57,122,2
57,123,2
57,124,2
57,125,2
57,126,2
57,127,2
58,108,32
58,116,2
58,117,2
58,118,2
58,119,2
58,120,11
58,121,11
58,122,11
58,123,2
58,124,2
58,125,2
58,126,2
58,127,2
59,106,32
59,107,32
59,108,32
59,109,32
59,110,32
59,116,2
59,117,2
59,118,2
59,119,11
59,120,18
59,121,18
59,122,18
59,123,2
59,124,2
59,125,2
59,126,2
59,127,2
60,104,32
60,105,32
60,106,32
60,107,32
60,108,32
60,109,2
60,110,32
60,111,32
60,112,32
60,113,32
60,114,32
60,115,32
60,116,2
60,117,2
60,118,18
60,119,18
60,120,18
60,121,18
60,122,32
60,123,16
60,124,32
60,125,2
60,126,32
60,127,32
61,104,13
61,105,32
61,106,32
61,107,32
61,108,32
61,109,32
61,110,32
61,111,32
61,112,18
61,113,18
61,114,32
61,115,32
61,116,32
61,117,2
61,118,2
61,119,32
61,120,18
61,121,32
61,122,32
61,123,32
61,124,32
61,125,2
61,126,32
61,127,32
62,104,13
62,105,13
62,106,32
62,107,32
62,108,32
62,109,32
62,110,32
62,111,32
62,112,18
62,113,18
62,114,32
62,115,32
62,116,32
62,117,32
62,118,32
62,119,32
62,120,18
62,121,32
62,122,32
62,123,32
62,124,32
62,125,2
62,126,32
62,127,32
63,104,12
63,105,12
63,106,13
63,107,13
63,108,32
63,109,32
63,110,32
63,111,32
63,112,18
63,113,32
63,114,32
63,115,32
63,116,32
63,117,32
63,118,32
63,119,32
63,120,2
63,121,21
63,122,32
63,123,32
63,124,32
63,125,32
63,126,32
63,127,32
64,104,32
64,105,26
64,106,26
64,107,26
64,108,13
64,109,13
64,110,18
64,111,18
64,112,18
64,113,18
64,114,18
64,115,32
64,116,32
64,117,32
64,118,21
64,119,21
64,120,2
64,121,2
64,122,21
64,123,32
64,124,32
64,125,32
64,126,32
64,127,32
65,104,32
65,105,1
65,106,32
65,107,32
65,108,13
65,109,13
65,110,18
65,111,18
65,112,13
65,113,18
65,114,18
65,115,18
65,116,32
65,117,32
65,118,32
65,119,21
65,120,21
65,121,21
65,122,21
65,123,21
65,124,32
65,125,32
65,126,32
65,127,32
66,104,32
66,105,32
66,106,32
66,107,13
66,108,13
66,109,13
66,110,13
66,111,18
66,112,13
66,113,13
66,114,13
66,115,18
66,116,32
66,117,32
66,118,32
66,119,32
66,120,21
66,121,21
66,122,21
66,123,21
66,124,21
66,125,32
66,126,32
66,127,32
67,104,32
67,105,13
67,106,32
67,107,13
67,108,13
67,109,13
67,110,13
67,111,13
67,112,26
67,113,2
67,114,18
67,115,18
67,116,32
67,117,32
67,118,32
67,119,32
67,120,21
67,121,21
67,122,21
67,123,2
67,124,21
67,125,21
67,126,21
67,127,21
68,104,2
68,105,32
68,106,2
68,107,2
68,108,13
68,109,13
68,110,13
68,111,13
68,112,2
68,113,2
68,114,18
68,115,21
68,116,18
68,117,18
68,118,1
68,119,1
68,120,18
68,121,21
68,122,21
68,123,18
68,124,18
68,125,21
68,126,21
68,127,32
69,102,2
69,103,2
69,104,32
69,105,32
69,106,32
69,107,2
69,108,13
69,109,13
69,110,13
69,111,13
69,112,2
69,113,18
69,114,18
69,115,21
69,116,18
69,117,18
69,118,18
69,119,18
69,120,18
69,121,18
69,122,18
69,123,18
69,124,21
69,125,21
69,126,21
69,127,32
70,103,2
70,104,32
70,105,32
70,106,32
70,107,13
70,108,21
70,109,21
70,110,13
70,111,13
70,112,2
70,113,2
70,114,21
70,115,21
70,116,21
70,117,18
70,118,18
70,119,21
70,120,18
70,121,18
70,122,18
70,123,18
70,124,21
70,125,21
70,126,12
70,127,12
71,103,32
71,104,32
71,105,32
71,106,3
71,107,3
71,108,13
71,109,21
71,110,21
71,111,13
71,112,2
71,113,21
71,114,21
71,115,21
71,116,21
71,117,18
71,118,18
71,119,12
71,120,2
71,121,1
71,122,18
71,123,18
71,124,21
71,125,21
71,126,21
71,127,12
72,104,32
72,105,32
72,106,32
72,107,32
72,108,2
72,109,13
72,110,21
72,111,21
72,112,21
72,113,21
72,114,21
72,115,21
72,116,13
72,117,21
72,118,21
72,119,12
72,120,1
72,121,12
72,122,12
72,123,12
72,124,21
72,125,21
72,126,21
72,127,21
73,104,32
73,105,32
73,106,32
73,107,32
73,108,2
73,109,16
73,110,16
73,111,21
73,112,21
73,113,21
73,114,21
73,115,21
73,116,13
73,117,21
73,118,21
73,119,21
73,120,12
73,121,12
73,122,12
73,123,21
73,124,21
73,125,21
73,126,21
73,127,21
74,104,32
74,105,32
74,106,32
74,107,32
74,108,2
74,109,18
74,110,18
74,111,18
74,112,13
74,113,21
74,114,21
74,115,21
74,116,21
74,117,21
74,118,21
74,119,21
74,120,21
74,121,12
74,122,12
74,123,21
74,124,21
74,125,21
74,126,21
74,127,21
75,104,2
75,105,32
75,106,32
75,107,32
75,108,18
75,109,18
75,110,18
75,111,18
75,112,21
75,113,21
75,114,21
75,115,21
75,116,21
75,117,21
75,118,21
75,119,21
75,120,21
75,121,21
75,122,21
75,123,21
75,124,21
75,125,21
75,126,21
75,127,21
76,104,2
76,105,2
76,106,2
76,107,11
76,108,32
76,109,32
76,110,3
76,111,3
76,112,21
76,113,1
76,114,18
76,115,18
76,116,18
76,117,18
76,118,18
76,119,18
76,120,2
76,121,21
76,122,21
76,123,21
76,124,21
76,125,21
76,126,21
76,127,21
77,104,2
77,105,2
77,106,11
77,107,11
77,108,9
77,109,3
77,110,3
77,111,3
77,112,18
77,113,18
77,114,7
77,115,12
77,116,18
77,117,18
77,118,18
77,119,18
77,120,12
77,121,21
77,122,21
77,123,21
77,124,21
77,125,21
77,126,21
77,127,26
78,104,2
78,105,11
78,106,11
78,107,11
78,108,18
78,109,3
78,110,3
78,111,3
78,112,18
78,113,18
78,114,18
78,115,12
78,116,18
78,117,18
78,118,18
78,119,18
78,120,2
78,121,21
78,122,21
78,123,21
78,124,21
78,125,26
78,126,26
78,127,26
79,104,2
79,105,18
79,106,18
79,107,18
79,108,18
79,109,18
79,110,3
79,111,3
79,112,18
79,113,18
79,114,18
79,115,18
79,116,18
79,117,18
79,118,18
79,119,12
79,120,2
79,121,21
79,122,21
79,123,21
79,124,21
79,125,21
79,126,26
79,127,26
80,104,32
80,105,32
80,106,32
80,107,18
80,108,18
80,109,18
80,110,13
80,111,13
80,112,18
80,113,18
80,114,18
80,115,18
80,116,12
80,117,12
80,118,12
80,119,12
80,120,12
80,121,12
80,122,21
80,123,21
80,124,21
80,125,21
80,126,21
80,127,21
81,104,32
81,105,32
81,106,6
81,107,18
81,108,18
81,109,18
81,110,18
81,111,13
81,112,18
81,113,18
81,114,18
81,115,18
81,116,1
81,117,12
81,118,12
81,119,21
81,120,12
81,121,21
81,122,21
81,123,21
81,124,26
81,125,26
81,126,21
81,127,26
82,104,32
82,105,6
82,106,6
82,107,6
82,108,18
82,109,18
82,110,21
82,111,18
82,112,18
82,113,18
82,114,18
82,115,18
82,116,21
82,117,12
82,118,12
82,119,21
82,120,21
82,121,21
82,122,21
82,123,21
82,124,21
82,125,26
82,126,26
82,127,26
83,104,32
83,105,6
83,106,6
83,107,6
83,108,18
83,109,18
83,110,21
83,111,21
83,112,18
83,113,18
83,114,18
83,115,18
83,116,21
83,117,21
83,118,21
83,119,21
83,120,21
83,121,21
83,122,21
83,123,21
83,124,21
83,125,21
83,126,12
83,127,26
84,104,32
84,105,32
84,106,6
84,107,6
84,108,18
84,109,18
84,110,21
84,111,21
84,112,12
84,113,18
84,114,18
84,115,21
84,116,18
84,117,21
84,118,20
84,119,20
84,120,21
84,121,21
84,122,21
84,123,21
84,124,21
84,125,21
84,126,21
84,127,24
85,103,13
85,104,32
85,105,32
85,106,6
85,107,6
85,108,18
85,109,18
85,110,18
85,111,7
85,112,21
85,113,21
85,114,21
85,115,21
85,116,18
85,117,18
85,118,20
85,119,20
85,120,20
85,121,21
85,122,21
85,123,21
85,124,21
85,125,21
85,126,21
85,127,21
86,103,2
86,104,13
86,105,32
86,106,6
86,107,18
86,108,18
86,109,18
86,110,18
86,111,7
86,112,18
86,113,7
86,114,21
86,115,21
86,116,18
86,117,18
86,118,20
86,119,20
86,120,32
86,121,21
86,122,21
86,123,21
86,124,21
86,125,12
86,126,21
86,127,21
87,103,2
87,104,13
87,105,13
87,106,6
87,107,6
87,108,18
87,109,18
87,110,18
87,111,18
87,112,18
87,113,7
87,114,21
87,115,21
87,116,18
87,117,20
87,118,20
87,119,21
87,120,21
87,121,21
87,122,21
87,123,21
87,124,21
87,125,21
87,126,12
87,127,21
88,100,32
88,101,32
88,102,32
88,103,32
88,104,32
88,105,18
88,106,7
88,107,12
88,108,12
88,109,18
88,110,2
88,111,2
88,112,18
88,113,18
88,114,18
88,115,21
88,116,21
88,117,21
88,118,21
88,119,21
88,120,21
88,121,2
88,122,2
88,123,21
88,124,21
88,125,21
88,126,21
88,127,21
89,100,32
89,101,32
89,102,32
89,103,32
89,104,32
89,105,32
89,106,7
89,107,18
89,108,13
89,109,13
89,110,13
89,111,2
89,112,1
89,113,1
89,114,21
89,115,21
89,116,21
89,117,21
89,118,12
89,119,12
89,120,21
89,121,21
89,122,2
89,123,2
89,124,21
89,125,21
89,126,21
89,127,21
90,101,32
90,102,32
90,103,32
90,104,32
90,105,32
90,106,32
90,107,13
90,108,13
90,109,13
90,110,1
90,111,1
90,112,1
90,113,1
90,114,21
90,115,21
90,116,21
90,117,21
90,118,21
90,119,12
90,120,21
90,121,21
90,122,12
90,123,12
90,124,21
90,125,21
90,126,21
90,127,21
91,104,2
91,105,13
91,106,13
91,107,13
91,108,13
91,109,13
91,110,13
91,111,2
91,112,21
91,113,21
91,114,21
91,115,21
91,116,21
91,117,21
91,118,21
91,119,21
91,120,12
91,121,21
91,122,21
91,123,12
91,124,21
91,125,21
91,126,21
91,127,24
92,104,2
92,105,21
92,106,21
92,107,21
92,108,21
92,109,21
92,110,21
92,111,21
92,112,21
92,113,21
92,114,21
92,115,21
92,116,21
92,117,21
92,118,21
92,119,21
92,120,21
92,121,21
92,122,21
92,123,21
92,124,12
92,125,12
92,126,21
92,127,21
93,105,21
93,106,21
93,107,21
93,108,21
93,109,21
93,110,21
93,111,21
93,112,21
93,113,21
93,114,21
93,115,21
93,116,21
93,117,21
93,118,21
93,119,21
93,120,21
93,121,12
93,122,12
93,123,12
93,124,21
93,125,21
93,126,21
93,127,21
94,104,2
94,105,2
94,106,13
94,107,13
94,108,21
94,109,21
94,110,21
94,111,21
94,112,21
94,113,21
94,114,21
94,115,21
94,116,21
94,117,21
94,118,21
94,119,21
94,120,12
94,121,12
94,122,21
94,123,21
94,124,21
94,125,21
94,126,21
94,127,21
95,105,13
95,106,13
95,107,13
95,108,21
95,109,21
95,110,21
95,111,21
95,112,21
95,113,21
95,114,21
95,115,21
95,116,21
95,117,21
95,118,21
95,119,21
95,120,21
95,121,21
95,122,21
95,123,21
95,124,21
95,125,26
95,126,21
95,127,21
96,106,21
96,107,21
96,108,21
96,109,21
96,110,21
96,111,21
96,112,21
96,113,21
96,114,21
96,115,21
96,116,21
96,117,21
96,118,21
96,119,21
96,120,21
96,121,21
96,122,21
96,123,21
96,124,29
96,125,29
96,126,32
96,127,32
97,106,21
97,107,21
97,108,21
97,109,21
97,110,21
97,111,21
97,112,21
97,113,21
97,114,21
97,115,21
97,116,21
97,117,21
97,118,21
97,119,21
97,120,21
97,121,21
97,122,29
97,123,29
97,124,32
97,125,32
97,126,32
97,127,32
98,106,21
98,107,21
98,108,21
98,109,18
98,110,18
98,111,21
98,112,21
98,113,21
98,114,21
98,115,21
98,116,21
98,117,21
98,118,21
98,119,13
98,120,13
98,121,13
98,122,32
98,123,32
98,124,32
98,125,32
98,126,32
98,127,32
99,107,21
99,108,18
99,109,18
99,110,18
99,111,21
99,112,21
99,113,21
99,114,21
99,115,21
99,116,21
99,117,29
99,118,13
99,119,13
99,120,13
99,121,13
99,122,32
99,123,32
99,124,32
99,125,32
99,126,32
99,127,32
100,108,18
100,109,3
100,110,3
100,111,3
100,112,21
100,113,21
100,114,13
100,115,29
100,116,32
100,117,32
100,118,32
100,119,32
100,120,32
100,121,32
100,122,12
100,123,12
100,124,32
100,125,32
100,126,32
100,127,32
101,108,3
101,109,3
101,110,3
101,111,3
101,112,13
101,113,13
101,114,29
101,115,32
101,116,32
101,117,32
101,118,32
101,119,32
101,120,32
101,121,32
101,122,12
101,123,12
101,124,32
101,125,32
101,126,32
101,127,32
102,108,3
102,109,3
102,110,32
102,111,32
102,112,32
102,113,29
102,114,32
102,115,32
102,116,32
102,117,32
102,118,32
102,119,32
102,120,32
102,121,32
102,122,32
102,123,32
102,124,32
102,125,32
102,126,32
102,127,32
103,109,3
103,110,32
103,111,32
103,112,32
103,113,32
103,114,32
103,115,32
103,116,32
103,117,32
103,118,32
103,119,32
103,120,32
103,121,32
103,122,32
103,123,32
103,124,32
103,125,32
103,126,12
103,127,12
104,111,32
104,112,13
104,113,32
104,114,32
104,115,32
104,116,7
104,117,7
104,118,7
104,119,32
104,120,21
104,121,32
104,122,32
104,123,32
104,124,32
104,125,12
104,126,12
104,127,12
105,112,32
105,113,13
105,114,13
105,115,32
105,116,7
105,117,7
105,118,32
105,119,32
105,120,32
105,121,32
105,122,32
105,123,32
105,124,32
105,125,12
105,126,12
105,127,12
106,112,32
106,113,32
106,114,32
106,115,7
106,116,7
106,117,32
106,118,32
106,119,32
106,120,32
106,121,32
106,122,32
106,123,32
106,124,32
106,125,32
106,126,12
106,127,12
107,112,32
107,113,32
107,114,32
107,115,7
107,116,32
107,117,32
107,118,32
107,119,32
107,120,32
107,121,32
107,122,32
107,123,32
107,124,32
107,125,32
107,126,32
107,127,12
108,113,32
108,114,32
108,115,32
108,116,32
108,117,13
108,118,13
108,119,13
108,120,32
108,121,32
108,122,32
108,123,32
108,124,32
108,125,32
108,126,32
108,127,12
109,113,32
109,114,32
109,115,32
109,116,13
109,117,13
109,118,32
109,119,32
109,120,32
109,121,32
109,122,32
109,123,32
109,124,32
109,125,32
109,126,12
109,127,12
110,114,32
110,115,1
110,116,32
110,117,13
110,118,32
110,119,32
110,120,32
110,121,32
110,122,32
110,123,32
110,124,32
110,125,32
