x,y,elevation
0,0,116
0,1,124
0,2,133
0,3,147
0,4,151
0,5,152
0,6,149
0,7,149
0,8,154
0,9,149
0,10,155
0,11,166
0,12,173
0,13,183
0,14,184
0,15,185
0,16,197
0,17,197
0,18,205
0,19,221
0,20,239
0,21,233
0,22,233
0,23,260
0,24,298
0,25,342
0,26,378
0,27,403
0,28,424
0,29,451
0,30,459
0,31,455
0,32,436
0,33,415
0,34,401
0,35,392
0,36,374
0,37,330
0,38,296
0,39,291
0,40,256
0,41,212
0,42,227
0,43,251
0,44,268
0,45,256
0,46,231
0,47,221
0,48,232
0,49,238
0,50,235
0,51,237
0,52,244
0,53,267
0,54,262
0,55,276
0,56,319
0,57,363
0,58,354
0,59,342
0,60,314
0,61,283
0,62,255
0,63,242
0,64,240
0,65,252
0,66,254
0,67,257
0,68,249
0,69,226
0,70,215
0,71,214
0,72,209
0,73,199
0,74,189
0,75,177
0,76,173
0,77,176
0,78,173
0,79,168
0,80,176
0,81,167
0,82,169
0,83,182
0,84,185
0,85,163
0,86,154
0,87,154
0,88,155
0,89,157
0,90,160
0,91,169
0,92,177
0,93,181
0,94,184
0,95,195
0,96,220
0,97,240
0,98,220
0,99,213
0,100,227
0,101,244
0,102,270
0,103,287
0,104,301
0,105,312
0,106,320
0,107,330
0,108,332
0,109,324
0,110,329
0,111,342
0,112,304
0,113,300
0,114,306
0,115,277
0,116,213
0,117,203
0,118,216
0,119,234
0,120,270
0,121,292
0,122,295
0,123,241
0,124,210
0,125,224
0,126,247
0,127,278
1,0,108
1,1,118
1,2,133
1,3,144
1,4,145
1,5,147
1,6,145
1,7,146
1,8,145
1,9,145
1,10,154
1,11,161
1,12,162
1,13,167
1,14,172
1,15,176
1,16,184
1,17,188
1,18,201
1,19,214
1,20,217
1,21,212
1,22,223
1,23,250
1,24,284
1,25,308
1,26,335
1,27,357
1,28,392
1,29,444
1,30,466
1,31,481
1,32,465
1,33,440
1,34,427
1,35,411
1,36,377
1,37,345
1,38,319
1,39,306
1,40,251
1,41,208
1,42,232
1,43,256
1,44,263
1,45,241
1,46,221
1,47,212
1,48,224
1,49,230
1,50,222
1,51,222
1,52,224
1,53,249
1,54,252
1,55,262
1,56,297
1,57,335
1,58,323
1,59,300
1,60,282
1,61,264
1,62,252
1,63,245
1,64,242
1,65,249
1,66,255
1,67,257
1,68,243
1,69,214
1,70,202
1,71,202
1,72,207
1,73,199
1,74,192
1,75,182
1,76,173
1,77,173
1,78,170
1,79,173
1,80,177
1,81,169
1,82,183
1,83,191
1,84,183
1,85,161
1,86,156
1,87,154
1,88,155
1,89,156
1,90,158
1,91,167
1,92,184
1,93,193
1,94,196
1,95,201
1,96,214
1,97,225
1,98,215
1,99,212
1,100,223
1,101,239
1,102,256
1,103,269
1,104,287
1,105,298
1,106,309
1,107,319
1,108,303
1,109,295
1,110,318
1,111,340
1,112,322
1,113,318
1,114,318
1,115,294
1,116,243
1,117,204
1,118,224
1,119,233
1,120,236
1,121,232
1,122,233
1,123,222
1,124,228
1,125,233
1,126,251
1,127,261
2,0,106
2,1,119
2,2,136
2,3,140
2,4,139
2,5,141
2,6,139
2,7,137
2,8,139
2,9,146
2,10,152
2,11,154
2,12,157
2,13,160
2,14,165
2,15,170
2,16,176
2,17,182
2,18,191
2,19,200
2,20,204
2,21,215
2,22,227
2,23,240
2,24,251
2,25,263
2,26,293
2,27,328
2,28,363
2,29,406
2,30,433
2,31,462
2,32,492
2,33,481
2,34,457
2,35,416
2,36,375
2,37,348
2,38,329
2,39,298
2,40,241
2,41,203
2,42,223
2,43,249
2,44,246
2,45,224
2,46,211
2,47,206
2,48,221
2,49,222
2,50,214
2,51,213
2,52,213
2,53,224
2,54,229
2,55,244
2,56,272
2,57,286
2,58,273
2,59,260
2,60,249
2,61,246
2,62,241
2,63,238
2,64,236
2,65,239
2,66,239
2,67,243
2,68,222
2,69,206
2,70,198
2,71,196
2,72,201
2,73,197
2,74,193
2,75,183
2,76,178
2,77,179
2,78,181
2,79,182
2,80,171
2,81,175
2,82,197
2,83,201
2,84,186
2,85,171
2,86,162
2,87,157
2,88,156
2,89,155
2,90,157
2,91,161
2,92,183
2,93,192
2,94,190
2,95,184
2,96,186
2,97,201
2,98,220
2,99,223
2,100,214
2,101,225
2,102,246
2,103,266
2,104,279
2,105,286
2,106,291
2,107,300
2,108,293
2,109,282
2,110,314
2,111,341
2,112,313
2,113,306
2,114,294
2,115,281
2,116,236
2,117,207
2,118,232
2,119,224
2,120,210
2,121,202
2,122,210
2,123,252
2,124,262
2,125,265
2,126,277
2,127,276
3,0,107
3,1,120
3,2,135
3,3,135
3,4,134
3,5,137
3,6,132
3,7,134
3,8,145
3,9,150
3,10,149
3,11,150
3,12,154
3,13,159
3,14,163
3,15,169
3,16,175
3,17,179
3,18,184
3,19,189
3,20,203
3,21,227
3,22,238
3,23,229
3,24,227
3,25,245
3,26,273
3,27,299
3,28,332
3,29,369
3,30,397
3,31,434
3,32,479
3,33,497
3,34,484
3,35,430
3,36,368
3,37,334
3,38,312
3,39,291
3,40,249
3,41,207
3,42,216
3,43,235
3,44,220
3,45,207
3,46,201
3,47,202
3,48,217
3,49,214
3,50,207
3,51,204
3,52,205
3,53,205
3,54,208
3,55,221
3,56,234
3,57,239
3,58,233
3,59,229
3,60,231
3,61,237
3,62,232
3,63,227
3,64,227
3,65,226
3,66,224
3,67,223
3,68,215
3,69,209
3,70,203
3,71,193
3,72,193
3,73,189
3,74,185
3,75,181
3,76,186
3,77,192
3,78,195
3,79,184
3,80,168
3,81,176
3,82,198
3,83,200
3,84,192
3,85,181
3,86,174
3,87,168
3,88,164
3,89,158
3,90,156
3,91,158
3,92,162
3,93,164
3,94,163
3,95,164
3,96,168
3,97,193
3,98,209
3,99,219
3,100,235
3,101,245
3,102,256
3,103,275
3,104,278
3,105,270
3,106,262
3,107,269
3,108,278
3,109,281
3,110,313
3,111,331
3,112,292
3,113,266
3,114,261
3,115,252
3,116,209
3,117,232
3,118,226
3,119,223
3,120,203
3,121,204
3,122,220
3,123,275
3,124,298
3,125,285
3,126,286
3,127,276
4,0,108
4,1,117
4,2,122
4,3,124
4,4,127
4,5,127
4,6,131
4,7,145
4,8,155
4,9,150
4,10,145
4,11,151
4,12,169
4,13,167
4,14,163
4,15,167
4,16,172
4,17,178
4,18,184
4,19,192
4,20,203
4,21,213
4,22,229
4,23,225
4,24,218
4,25,234
4,26,252
4,27,285
4,28,327
4,29,348
4,30,379
4,31,405
4,32,413
4,33,432
4,34,451
4,35,427
4,36,364
4,37,323
4,38,292
4,39,271
4,40,242
4,41,198
4,42,196
4,43,204
4,44,195
4,45,199
4,46,203
4,47,209
4,48,207
4,49,205
4,50,201
4,51,196
4,52,196
4,53,194
4,54,197
4,55,204
4,56,210
4,57,213
4,58,211
4,59,213
4,60,231
4,61,250
4,62,240
4,63,228
4,64,222
4,65,221
4,66,221
4,67,216
4,68,212
4,69,206
4,70,203
4,71,199
4,72,193
4,73,188
4,74,191
4,75,193
4,76,196
4,77,190
4,78,185
4,79,173
4,80,165
4,81,178
4,82,194
4,83,197
4,84,199
4,85,196
4,86,190
4,87,185
4,88,181
4,89,170
4,90,159
4,91,159
4,92,160
4,93,160
4,94,159
4,95,159
4,96,160
4,97,162
4,98,170
4,99,181
4,100,218
4,101,243
4,102,238
4,103,246
4,104,254
4,105,238
4,106,242
4,107,261
4,108,287
4,109,298
4,110,310
4,111,297
4,112,269
4,113,233
4,114,217
4,115,211
4,116,237
4,117,261
4,118,252
4,119,266
4,120,259
4,121,236
4,122,224
4,123,258
4,124,295
4,125,260
4,126,245
4,127,264
5,0,109
5,1,114
5,2,116
5,3,120
5,4,128
5,5,131
5,6,140
5,7,149
5,8,154
5,9,148
5,10,143
5,11,155
5,12,170
5,13,169
5,14,169
5,15,171
5,16,176
5,17,185
5,18,190
5,19,197
5,20,198
5,21,200
5,22,209
5,23,212
5,24,215
5,25,217
5,26,223
5,27,242
5,28,288
5,29,323
5,30,340
5,31,346
5,32,347
5,33,364
5,34,392
5,35,388
5,36,345
5,37,316
5,38,286
5,39,252
5,40,219
5,41,192
5,42,180
5,43,180
5,44,193
5,45,216
5,46,218
5,47,212
5,48,201
5,49,200
5,50,197
5,51,191
5,52,188
5,53,187
5,54,192
5,55,196
5,56,199
5,57,199
5,58,202
5,59,218
5,60,246
5,61,260
5,62,252
5,63,243
5,64,234
5,65,230
5,66,240
5,67,236
5,68,228
5,69,220
5,70,216
5,71,214
5,72,214
5,73,214
5,74,212
5,75,203
5,76,193
5,77,184
5,78,175
5,79,167
5,80,168
5,81,185
5,82,192
5,83,195
5,84,201
5,85,200
5,86,193
5,87,192
5,88,187
5,89,171
5,90,163
5,91,160
5,92,160
5,93,159
5,94,159
5,95,158
5,96,159
5,97,159
5,98,161
5,99,166
5,100,188
5,101,209
5,102,213
5,103,221
5,104,221
5,105,222
5,106,261
5,107,296
5,108,313
5,109,320
5,110,303
5,111,271
5,112,227
5,113,207
5,114,234
5,115,264
5,116,257
5,117,258
5,118,254
5,119,259
5,120,281
5,121,255
5,122,229
5,123,238
5,124,270
5,125,249
5,126,232
5,127,255
6,0,108
6,1,111
6,2,116
6,3,127
6,4,138
6,5,138
6,6,141
6,7,145
6,8,149
6,9,144
6,10,141
6,11,153
6,12,164
6,13,165
6,14,171
6,15,178
6,16,183
6,17,184
6,18,183
6,19,187
6,20,186
6,21,190
6,22,193
6,23,197
6,24,218
6,25,205
6,26,199
6,27,201
6,28,226
6,29,259
6,30,283
6,31,290
6,32,293
6,33,310
6,34,332
6,35,329
6,36,315
6,37,306
6,38,279
6,39,243
6,40,214
6,41,195
6,42,181
6,43,173
6,44,177
6,45,197
6,46,206
6,47,205
6,48,197
6,49,195
6,50,190
6,51,184
6,52,181
6,53,182
6,54,185
6,55,187
6,56,189
6,57,188
6,58,192
6,59,214
6,60,249
6,61,243
6,62,235
6,63,238
6,64,247
6,65,252
6,66,261
6,67,257
6,68,252
6,69,238
6,70,227
6,71,221
6,72,237
6,73,233
6,74,217
6,75,204
6,76,195
6,77,187
6,78,176
6,79,167
6,80,179
6,81,195
6,82,195
6,83,198
6,84,199
6,85,193
6,86,184
6,87,183
6,88,175
6,89,164
6,90,162
6,91,162
6,92,161
6,93,164
6,94,168
6,95,161
6,96,159
6,97,158
6,98,159
6,99,160
6,100,171
6,101,185
6,102,191
6,103,197
6,104,197
6,105,227
6,106,251
6,107,270
6,108,302
6,109,298
6,110,265
6,111,230
6,112,196
6,113,214
6,114,275
6,115,278
6,116,247
6,117,238
6,118,238
6,119,241
6,120,251
6,121,233
6,122,218
6,123,219
6,124,231
6,125,226
6,126,219
6,127,231
7,0,107
7,1,110
7,2,118
7,3,130
7,4,136
7,5,134
7,6,136
7,7,139
7,8,143
7,9,138
7,10,142
7,11,153
7,12,158
7,13,165
7,14,172
7,15,177
7,16,178
7,17,173
7,18,170
7,19,175
7,20,176
7,21,179
7,22,179
7,23,198
7,24,211
7,25,196
7,26,185
7,27,183
7,28,192
7,29,214
7,30,240
7,31,247
7,32,254
7,33,267
7,34,276
7,35,282
7,36,288
7,37,290
7,38,267
7,39,241
7,40,222
7,41,203
7,42,187
7,43,176
7,44,167
7,45,177
7,46,192
7,47,197
7,48,193
7,49,189
7,50,183
7,51,177
7,52,174
7,53,177
7,54,180
7,55,180
7,56,180
7,57,179
7,58,180
7,59,197
7,60,224
7,61,215
7,62,207
7,63,224
7,64,243
7,65,252
7,66,270
7,67,278
7,68,274
7,69,267
7,70,250
7,71,230
7,72,245
7,73,234
7,74,220
7,75,214
7,76,214
7,77,201
7,78,181
7,79,170
7,80,193
7,81,209
7,82,207
7,83,210
7,84,201
7,85,186
7,86,173
7,87,171
7,88,166
7,89,166
7,90,166
7,91,162
7,92,163
7,93,170
7,94,179
7,95,163
7,96,159
7,97,159
7,98,159
7,99,160
7,100,161
7,101,168
7,102,177
7,103,181
7,104,198
7,105,219
7,106,233
7,107,237
7,108,267
7,109,264
7,110,235
7,111,204
7,112,182
7,113,214
7,114,252
7,115,246
7,116,217
7,117,213
7,118,217
7,119,219
7,120,227
7,121,226
7,122,205
7,123,203
7,124,207
7,125,211
7,126,234
7,127,249
8,0,110
8,1,110
8,2,117
8,3,126
8,4,131
8,5,128
8,6,131
8,7,132
8,8,134
8,9,136
8,10,142
8,11,149
8,12,158
8,13,165
8,14,166
8,15,163
8,16,161
8,17,159
8,18,159
8,19,165
8,20,166
8,21,169
8,22,170
8,23,181
8,24,184
8,25,182
8,26,174
8,27,170
8,28,176
8,29,190
8,30,204
8,31,210
8,32,225
8,33,226
8,34,230
8,35,249
8,36,263
8,37,256
8,38,243
8,39,239
8,40,236
8,41,213
8,42,193
8,43,179
8,44,166
8,45,171
8,46,185
8,47,192
8,48,187
8,49,184
8,50,177
8,51,172
8,52,166
8,53,170
8,54,173
8,55,172
8,56,168
8,57,168
8,58,167
8,59,175
8,60,191
8,61,195
8,62,190
8,63,212
8,64,245
8,65,250
8,66,248
8,67,263
8,68,274
8,69,286
8,70,279
8,71,248
8,72,252
8,73,245
8,74,244
8,75,242
8,76,237
8,77,216
8,78,189
8,79,173
8,80,199
8,81,211
8,82,207
8,83,202
8,84,187
8,85,177
8,86,169
8,87,166
8,88,163
8,89,171
8,90,177
8,91,166
8,92,162
8,93,169
8,94,179
8,95,168
8,96,162
8,97,162
8,98,165
8,99,170
8,100,168
8,101,164
8,102,163
8,103,165
8,104,170
8,105,174
8,106,181
8,107,199
8,108,232
8,109,254
8,110,224
8,111,182
8,112,185
8,113,212
8,114,236
8,115,232
8,116,200
8,117,194
8,118,198
8,119,206
8,120,207
8,121,220
8,122,208
8,123,193
8,124,195
8,125,215
8,126,248
8,127,253
9,0,111
9,1,111
9,2,117
9,3,121
9,4,124
9,5,125
9,6,126
9,7,128
9,8,136
9,9,148
9,10,152
9,11,154
9,12,159
9,13,162
9,14,156
9,15,151
9,16,153
9,17,151
9,18,153
9,19,158
9,20,159
9,21,161
9,22,159
9,23,160
9,24,166
9,25,171
9,26,167
9,27,164
9,28,175
9,29,184
9,30,189
9,31,192
9,32,201
9,33,205
9,34,212
9,35,240
9,36,254
9,37,226
9,38,210
9,39,219
9,40,238
9,41,224
9,42,206
9,43,186
9,44,164
9,45,167
9,46,180
9,47,186
9,48,186
9,49,183
9,50,173
9,51,168
9,52,162
9,53,164
9,54,167
9,55,167
9,56,161
9,57,164
9,58,157
9,59,157
9,60,172
9,61,186
9,62,184
9,63,199
9,64,215
9,65,223
9,66,225
9,67,229
9,68,255
9,69,271
9,70,277
9,71,258
9,72,265
9,73,257
9,74,261
9,75,265
9,76,254
9,77,231
9,78,201
9,79,179
9,80,180
9,81,182
9,82,189
9,83,196
9,84,185
9,85,180
9,86,170
9,87,165
9,88,166
9,89,170
9,90,180
9,91,181
9,92,170
9,93,163
9,94,173
9,95,181
9,96,180
9,97,178
9,98,175
9,99,187
9,100,196
9,101,177
9,102,161
9,103,161
9,104,163
9,105,165
9,106,164
9,107,172
9,108,224
9,109,238
9,110,205
9,111,176
9,112,180
9,113,184
9,114,185
9,115,189
9,116,184
9,117,179
9,118,179
9,119,192
9,120,193
9,121,209
9,122,203
9,123,188
9,124,187
9,125,206
9,126,225
9,127,229
10,0,110
10,1,113
10,2,117
10,3,117
10,4,122
10,5,129
10,6,134
10,7,139
10,8,150
10,9,159
10,10,160
10,11,156
10,12,159
10,13,160
10,14,151
10,15,145
10,16,149
10,17,145
10,18,147
10,19,150
10,20,154
10,21,155
10,22,152
10,23,153
10,24,158
10,25,162
10,26,163
10,27,159
10,28,168
10,29,178
10,30,181
10,31,180
10,32,188
10,33,189
10,34,190
10,35,211
10,36,230
10,37,221
10,38,200
10,39,210
10,40,240
10,41,242
10,42,234
10,43,207
10,44,170
10,45,165
10,46,180
10,47,183
10,48,187
10,49,184
10,50,171
10,51,164
10,52,158
10,53,157
10,54,162
10,55,166
10,56,158
10,57,155
10,58,150
10,59,158
10,60,158
10,61,175
10,62,182
10,63,200
10,64,201
10,65,199
10,66,206
10,67,218
10,68,238
10,69,254
10,70,261
10,71,259
10,72,267
10,73,268
10,74,274
10,75,279
10,76,268
10,77,245
10,78,213
10,79,191
10,80,179
10,81,175
10,82,187
10,83,198
10,84,193
10,85,185
10,86,176
10,87,175
10,88,177
10,89,177
10,90,183
10,91,189
10,92,175
10,93,160
10,94,167
10,95,180
10,96,189
10,97,190
10,98,188
10,99,195
10,100,196
10,101,176
10,102,165
10,103,168
10,104,166
10,105,167
10,106,164
10,107,166
10,108,204
10,109,216
10,110,188
10,111,170
10,112,168
10,113,166
10,114,166
10,115,167
10,116,168
10,117,169
10,118,169
10,119,174
10,120,177
10,121,182
10,122,181
10,123,180
10,124,187
10,125,203
10,126,207
10,127,205
11,0,108
11,1,112
11,2,118
11,3,121
11,4,132
11,5,142
11,6,149
11,7,152
11,8,158
11,9,166
11,10,159
11,11,152
11,12,157
11,13,157
11,14,148
11,15,141
11,16,145
11,17,140
11,18,142
11,19,145
11,20,151
11,21,149
11,22,152
11,23,153
11,24,153
11,25,161
11,26,161
11,27,154
11,28,156
11,29,164
11,30,171
11,31,171
11,32,183
11,33,176
11,34,169
11,35,172
11,36,194
11,37,206
11,38,194
11,39,202
11,40,231
11,41,255
11,42,265
11,43,237
11,44,179
11,45,167
11,46,182
11,47,180
11,48,189
11,49,183
11,50,169
11,51,159
11,52,155
11,53,153
11,54,162
11,55,170
11,56,155
11,57,146
11,58,147
11,59,175
11,60,163
11,61,159
11,62,178
11,63,196
11,64,187
11,65,193
11,66,204
11,67,218
11,68,234
11,69,246
11,70,247
11,71,251
11,72,255
11,73,268
11,74,273
11,75,269
11,76,255
11,77,231
11,78,209
11,79,196
11,80,178
11,81,177
11,82,190
11,83,208
11,84,206
11,85,200
11,86,190
